1,alltrks1,eos.t0.re.4499.txt
2,alltrks2,eos.t0.re.4505.txt
3,alltrks3,eos.t0.re.4510.txt
4,alltrks4,eos.t0.re.4509.9960.txt
5,alltrks5,eos.t0.re.4509.9961.txt
6,alltrks6,eos.t0.re.4509.9962.txt
7,alltrks7,eos.t0.re.4509.9964.txt
8,alltrks8,eos.t0.re.4509.9971.txt
9,alltrks9,eos.t0.re.4509.9976.txt
10,alltrks10,eos.t0.re.4509.9978.txt
11,alltrks11,eos.t0.re.4509.xx85.txt
12,alltrks12,eos.t0.re.4509.xx88.txt
13,alltrks13,eos.t0.re.4511.9997.txt
14,alltrks14,eos.t0.re.4511.9998.txt 
